questionID,,,,,,
Title_question,Table name,Table description,Column name,Column description,Data type,Sensitive
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekday_4,"On a typical weekday, how long do you sit doing paper/computer work",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekday_5,"Sitting reading a book, newspaper or magazine",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekday_6,"Sitting whilst travelling in a car, bus or train",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_1,Sitting watching television (including DVDs),categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_2,Sitting playing computer games,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_3,Sitting using your mobile phone/tablet,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_4,Sitting doing paper or computer work,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_5,"Sitting reading a book, newspaper or magazine",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAweekend_6,"Sitting whilst travelling in a car, bus or train",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtNumberDaysVPA,"In the last week, on how many days have you done vigorous physical activity",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeVPA_1,"In past week, how many hours spent doing vigorous physical activity",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeVPA_2,"In past week, how many minutes spent doing vigorous physical activity",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtNumberDaysMPA,"In the last week, on how many days have you done moderate physical activity",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeMPA_1,"In past week, how many hours spent doing moderate physical activity",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeMPA_2,"In past week, how many minutes spent doing moderate physical activity",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtNumbDaysWalked,"In the last week, on how many days have you spent walking",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeWalking_1,"In past week, how many hours spent walking",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtTimeWalking_2,"In past week, how many minutes spent walking",text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_1,Sitting watching television (including DVDs),categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_2,Sitting playing computer games,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_3,Sitting using your mobile phone/tablet,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_4,Sitting doing paper or computer work,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_5,"Sitting reading a book, newspaper or magazine",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAnonworkday_6,"Sitting whilst travelling in a car, bus or train",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAwork,Do you work?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkdays,How many days a week do you work?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_1,"On a typical work day, how long do you sit watching TV",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_2,"On a typical work day, how long do you sit playing computer games",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_3,"On a typical work day, how long do you sit using mobile phone/tablet",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_4,"On a typical work day, how long do you sit doing paper/computer work",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_5,"Sitting reading a book, newspaper or magazine",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPAworkday_6,"Sitting whilst travelling in a car, bus or train",categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtSAbackground,Are you from a South Asian background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtMainLangFriends,What is the main language you speak with friends?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtMainLangFriends_other,Main language speak to friends (other),text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageTV,In what language is the television/radio you watch/listen to?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLangPapers,In what language are the newspapers you regularly read?Â Â,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtClothingOutHome,What type of clothing do you usually wear outside the home?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtSAFestivals,Do you go to South Asian festivals,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtFriendsBackgrou,What is your friendsâ€™ cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtEthnicGroup,To which of these groups do you consider you belong?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtWhiteCultural,What do you consider your cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtWhiteCultural_other,What do you consider your cultural background?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtMxdEthnicCultur,What do you consider your cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtMxdEthnicCultur_other,What do you consider your cultural background?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtBlackCultural,What do you consider your cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtBlackCultural_other,What do you consider your cultural background?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtAsianCultural,What do you consider your cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtAsianCultural_other,What do you consider your cultural background?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtChineseCultural,What do you consider your cultural background?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtChineseCultural_other,What do you consider your cultural background?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtOtherCultural,What do you consider your cultural background?,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPlaceYouBorn,What country were you born in?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtPlaceYouBorn_other,What country were you born in?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtHowOldMovedUK_1,Age when moved to UK (years),text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtHowOldMovedUK_2,Age when moved to UK (months),text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtAdministered,Was this questionnaire administered or self-completed?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtInterviewerCode_other,Interviewer code: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtInterpreter,Was an interpreter used to complete the questionnaire,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageQstion_other,Main language used for administering the questionnaire (other),text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageQstion_1,Questionnaire administered in English,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageQstion_2,Questionnaire administered in Mirpuri,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageQstion_3,Questionnaire administered in Punjabi,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtLanguageQstion_4,Questionnaire administered in Urdu,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_1,Interpretation of questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_1comment,Comment re: interpretation of questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_2,Reason for unanswered questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_2comment,Comment re: reason for unanswered questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_3,Issues with other people present,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_3comment,Comment re: issues with other people present,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_4,Issues with translation of questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_4comment,Comment on issues of translation of questions,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_5,Other issues,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtQualityControl_5comment,Comment on other issues,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtWhereQComp,Where is this questionnaire being completed?,categorical,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtWhereQComp_other,Where is this questionnaire being completed?: Other,text,FALSE
,BiB_GrowingUp.adult_survey,BiB Growing Up adult survey,guadtBackfillBy,[empty],text,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,Date,Date blood pressure taken,date,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,TotalBPs,Total blood pressure test occasions,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BPDateOrder,Date order of blood pressure test occasions,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,source,Source of data,categorical,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,agemths,Age at measurements (mths),decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,ageyrs,Age at measurements (yrs),decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP1Systolic,First systolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP1Diastolic,First diastolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP2Systolic,Second systolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP2Diastolic,Second diastolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP3Systolic,Third systolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP3Diastolic,Third diastolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP4Systolic,Fourth systolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,BP4Diastolic,Fourth diastolic BP measurement,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,systolic,Mean systolic BP,decimal,FALSE
,BiB_GrowingUp.blood_pressure,BiB Growing Up child blood pressures,diastolic,Mean diastolic BP,decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,TestDate,Date sample was tested,date,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,TotalTests,Total blood test occasions within GU,decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,TestDateOrder,Date order of test occasions within GU,decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,AgeInYears,"Age at GU blood test, years",decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,AgeInMonths,"Age at GU blood test, months",decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,hb,Haemoglobin (g/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,wbc,White Blood Cell Count(g/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,platelets,Platelets (10^9/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,mcv,Mean Cell Volume (f/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,hba1c,HBA1C (IFCC),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,triglycerides,Triglycerides  (mmol/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,cholesterol,Cholesterol (mmol/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,hdl,HDL (mmol/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,ldl,LDL (mmol/L),decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,cholhdl_ratio,Cholesterol/HDL Ratio,decimal,FALSE
,BiB_GrowingUp.blood_tests,BiB Growing Up main blood tests carried out at Bradford Teaching Hospitals,nonhdlchol,Non HDL Cholesterol,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",Date,Date survey completed,date,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",AgeMonths,Age in months at survey completion,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",AgeYears,Age in years at survey completion,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",SurveyYear,Calendar year at survey completion,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",SurveyMonth,Calendar month at survey completion,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",lsid,Survey version identifier,decimal,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",survey_version,Survey version,categorical,FALSE
,BiB_GrowingUp.child_survey_adult_comp,"BiB Growing Up child survey, completed by adult",survey_mode,Survey completion mode,categorical,FALSE
