#,_id,license,description,name,tags,link,authors_names,categories,programmingLanguage,MK2 Programming Language (array),Language 1,Language 2,Package,resultsInsights,Team_owner,License MK2,License2 MK2,License Notes,Category,Category2,Category3,Category Notes,General note,MK2 Package,MK2 License (array),MK2 Type_Category (array)
0,5ece82142abda8b3a06f1a1b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,0,CMMID Interactive Applications,"{'topics': ['COVID-19'], 'features': ['Modelling', 'Visualisation']}",https://cmmid.github.io/visualisations,['LSHTM'],"{'category': 'Data Modelling', 'programmingLanguageVersion': '', 'programmingLanguage': ['R']}","[{'programmingLanguage': 'R', 'version': ''}]","R, ",R,,Data modelling,0,London School of Hygiene and Tropical Medicine,Available upon request,,,Analysis,Reference documents/ Catalogue,,,Does an organisation need a Team on the Gateway in order to be able to have an organisational point of contact?,Data modelling,", ","Analysis, Reference documents/ Catalogue, "
74,5fbcef3bf1f7c525c8352ea0,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of disturbed sleep.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Disturbed sleep,"{'features': ['disturbed sleep', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcef3bf1f7c57dc8352ea1'), 'programmingLanguage': 'Rule-based - GATE', 'version': ''}]","Java, ",Java,,Natural Langauge Processing,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Natural Langauge Processing,"Available upon request, ","AI/ML pipeline, , "
75,5fbcef54f1f7c5a51c352ea5,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of drowsiness.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Drowsiness,"{'features': ['drowsiness', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcef54f1f7c578b4352ea6'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
76,5fbcef6df1f7c5eb98352eaa,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract occurrences where echolalia is present.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Echolalia,"{'features': ['echolalia', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcef6df1f7c5ac69352eab'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
77,5fbcef86f1f7c57b83352eaf,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of elation.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Elation,"{'features': ['elation', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcef86f1f7c52d76352eb0'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
78,5fbcef9ff1f7c5594d352eb4,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of emotional withdrawal.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Emotional withdrawal,"{'features': ['emotional withdrawal', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcef9ff1f7c550a8352eb5'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
79,5fbcefb9f1f7c5594b352eb9,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract instances of flight of ideas.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Flight of ideas,"{'features': ['flight of ideas', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcefb9f1f7c565fe352eba'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
80,5fbcefd3f1f7c54b3a352ebe,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract occurrences where formal thought disorder is present.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Formal thought disorder,"{'features': ['formal thought disorder', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcefd3f1f7c502b3352ebf'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
81,5fbcefecf1f7c51296352ec3,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract occurrences where grandiosity is apparent.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Grandiosity,"{'features': ['grandiosity', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcefecf1f7c55e4d352ec4'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
82,5fbcf005f1f7c50d0c352ec8,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of guilt.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Guilt,"{'features': ['guilt', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf005f1f7c51fb3352ec9'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
83,5fbcf01ff1f7c5b79c352ecd,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of auditory hallucinations non-specific to diagnosis.

Both past and present symptom.

Output values: Positive, negative and unknown.",CRIS NLP Hallucinations - auditory,"{'features': ['hallucinations - auditory', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf01ff1f7c5576b352ece'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
84,5fbcf03af1f7c565e0352ed2,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to extract occurrences where visual hallucination is present. Visual hallucinations may be due to a.

Both past and present symptom.

Output values: Positive, negative and unknown.",CRIS NLP Hallucinations - visual,"{'features': ['hallucinations - visual', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf03af1f7c5b674352ed3'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
85,5fbcf054f1f7c5793e352ed7,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of helplessness.

Both past and present symptom.

Output values: Positive and negative.",CRIS NLP Helplessness,"{'features': ['helplessness', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf054f1f7c56f55352ed8'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
86,5fbcf06df1f7c53f0f352edc,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of hopelessness.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Hopelessness,"{'features': ['hopelessness', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf06df1f7c59a0d352edd'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
87,5fbcf086f1f7c5231e352ee1,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"Application to identify instances of hostility.

Both past and present symptom.

Output values: Positive, Negative and Unknown.",CRIS NLP Hostility,"{'features': ['hostility', 'symptoms'], 'topics': ['hdruk-text', 'natural language processing', 'nlp', 'text analytics', 'Mental health', 'psychiatry']}",https://maudsleybrc.nihr.ac.uk/facilities/clinical-record-interactive-search-cris/cris-natural-language-processing/,0,"{'programmingLanguage': [], 'category': 'NLP System'}","[{'_id': ObjectId('5fbcf086f1f7c584ac352ee2'), 'programmingLanguage': 'Machine learning - TextHunter', 'version': ''}]","Not applicable, ",Not applicable,,Machine learning,For further details please visit the CRIS link provided,NIHR Maudsley Biomedical Research Centre (BRC),Available upon request,,,AI/ML pipeline,,,,,Machine learning,"Available upon request, ","AI/ML pipeline, , "
